idID	Text	Label
80828	@USER @USER @USER Just imagine if the two million spent on the security for the next royal wedding were allocated elsewhere	NOT
13250	"@USER @USER @USER I hear the words well, but I have no faith"" - As far as I know, she is a co-founder of a right-wing Islamic youth association, whose policy can certainly be regarded as a forerunner of islamic-extremism.  Dear Mr. Grenell,  let us hope that you are right in your assessment!"""	NOT
47176	@USER He is a Professional liar	OFF
42371	@USER @USER Guy if you can't explain yourself after a day that's a good indication youre talking shit	OFF
95238	#TwitterShouldBe a place where everyone can have a voice- including conservatives. Less shadow-banning and throttling of conservative accounts - #FreedomOfSpeech  #Throwback #BenGarrison #cartoon  URL URL	NOT
24732	@USER @USER you are that special case that gets away with introducing an innocent child(you own) to hate. bravo	NOT
28398	@USER @USER Remember when republicans destroyed Merrill Garlands career? NO- neither do I! Only Dems - liberals can not tolerate views they disagree with. ANTIFA-great example!	NOT
92226	@USER @USER Good shit my bad though	OFF
99671	@USER Better take an extra antidepressant Cher it’s a done deal. 🇺🇸	OFF
87127	@USER Congratulations #POTUS #MAGA	NOT
45577	@USER Can't a man call his dog without some old bat bitching about it ?   @USER	NOT
52788	@USER Did he found out by himself?	NOT
94450	@USER @USER @USER @USER @USER @USER @USER @USER @USER  Antifa unmasked and up close!Hey is that who I think it is??? p.s. They are SO STUPID no one told them a white raised fist stands for “White Power”so Thanks D*MBASSES! URL	OFF
25469	@USER She’s one of those ‘kooky’ liberals.	OFF
99124	@USER I love the video articles and the diagrams. The stories are not too long and you are doing a great job of teaching. In fact I'd love to see more.	NOT
63221	Women were treated as 2nd class citizens for thousands of years. We are supposed to be an enlightened society. There's NO reason women should not be treated as equals now. Sexual assault is a crime! FBI needs to investigate #Kavanaugh! @USER #MAGA #MakeAmericaGreatAgain	NOT
74361	What EVERY DAY post-#FISA  declassification is going to be like FOR PATRIOTS.   #GreatAwakening #DrainTheSwamp #MAGA @USER Perp walks will make spectacular Christmas gifts #QAnon URL	NOT
64623	"@USER I mean, that occasionally works when arguing with liberals or centrists, if you can get them to give up the idea that Socialism=Authoritarianism,"" the problem is that conservatives have long since given up the idea that administrative measures are ever the right thing to do."""	NOT
64145	**Available Position** Teacher - Special Education Mild/Moderate If you are interested/qualified apply at the link below: URL URL	NOT
19983	@USER @USER @USER #SimonSays Jack Viney eats bricks for breakfast 👊  Favourite moment of the game was Melkshams colossal celebration. He is one of our heart and soul players. URL	NOT
37532	@USER @USER @USER You are goddamn right both sides will be heard. We want the TRUTH Kavanaugh. Republicans better not put party above country.	NOT
22011	@USER Another reason not to root for the Panthers...#MAGA	NOT
40911	"@USER @USER @USER @USER @USER @USER Arms"" WERE/ARE TO BE REGULATED BY LAW—those regulations aimed at near-universal armament/training with contemporary military grade design ""Arms"" personally owned/possessed &amp; kept in the HOME—by ""the people"" #2A that is CONSTITUTIONAL ""gun control""."""	NOT
59711	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER We already established that in the war you are still living. Thats why it isnt happening again	NOT
63443	"@USER I don't know where he is. He is often gone without telling me where he goes to."" He shrugs his shoulder.  ""Why don't you go to your girlfriend?"""""	NOT
31428	@USER be yourself they love u for who you are x	NOT
60080	"@USER @USER @USER @USER Don't worry fellow #Antifa and #resist member, I have made an excellent plan to stop Russian influence for good. I call it General Plan Ost"". We will invade Russia's western border in three different army groups while cleansing the population all the way to Moscow!"""	NOT
42914	@USER can someone please explain to these liberals that it takes more than clapping and kneeling to actually make a real difference	NOT
76684	@USER Hopefully not.	NOT
30631	@USER @USER @USER There were “fine people on both sides” there were Charlottesville historians looking to preserve the statues w/o affiliation with the white supremacists. There were also honest protesters not associated with antifa who wanted to see the statues removed 🤦🏻‍♂️good grief	NOT
23240	@USER Georgia University...your racism and utter lack of tolerance is showing. Higher education is apparently not your goal.	OFF
72954	@USER Are you kidding this is the Liberals good show	NOT
82910	@USER Testing $7.31 support line is what she is doing new all time high if it doesn't break	NOT
30224	@USER you are no patriot if you actively try and disrupt the will of the People simply because you lost the election.   When has it ever been patriotic to undermine the Presidency?    He is working to bring prosperity to every American.	NOT
77247	@USER @USER Typical liberals. Principled until it comes to their money.	NOT
29446	@USER About the same price as where you are though; but probably way more space.	NOT
59664	@USER Would be nice if you quoted her complete answer. She is right the constitution guarantee the right to face your accuser. But than #EnemyOfThePeople only care about what pleases them	NOT
38262	@USER @USER Yes he is❤️🙏🇱🇷🇸🇻	NOT
12803	@USER Awesome Job Mr. President Trump!!  MAGA	NOT
62496	@USER Aww... he is such a busy monster.	OFF
28731	@USER He is not to be trusted	NOT
82128	@USER @USER Loool 🤣🤣🤣😂🤣🤣🤣😂😂😂😂   💜 @USER you are playing waaaay too rough here. 💀   I can’t stop 🛑 laughing 😂 #thankyou	NOT
39815	@USER Hahahaha...another #MAGA!   Making Attorneys Get Attorneys.............Guess he doesn't believe his own innocence....#PostponeTheVote	NOT
33148	@USER @USER He is such an A-Hole. Sad.	OFF
32276	@USER @USER @USER @USER He is evading suspension	NOT
21900	@USER I have quit calling them liberals and I just call them Socialist Democrats.	NOT
25207	@USER So we seek answers from the leadership of our country @USER @USER @USER @USER @USER that is this our new South Africa. Mr President if you are the leader of S.A you will surely make an example of them. We are tired.	NOT
35538	"@USER After they guna spell it like Frida"" 😂😂"""	NOT
88069	@USER 😂yep truly she is a paragon of beauty.	NOT
60107	@USER Fake News	OFF
85750	Trump... an Ive league billionaire and negotiator extraordinaire!! Jan... #Resister !! 🤔 I’ll take Trump!!! #MAGA #Trump2020 URL	NOT
84973	@USER @USER @USER Oh yeah another cracking offering from @USER 😂🤣😂🤣 URL	NOT
56589	@USER That never would happen had not they are taking notes from American Liberals	NOT
25192	@USER @USER @USER @USER @USER Lmao. He’ll be confirmed on schedule. Then we start the very short clock on RBG. And 1 or 2 or 3 more in the next 6.5 years. Along with another 30-40% lower court appointments. The democrat destruction over the last 10 years has been epic!! And hilarious. #maga	NOT
23178	@USER Aye nigga👀	OFF
62869	@USER The fact she is going to vote yes on Kavanaugh makes me think she knows how bribes work.	NOT
55673	"@USER @USER soldier""   ??    More like antifa scum bag"""	NOT
71630	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER And Antifa idiots forced them to use their medicare to fix the broken parts of their body caused by Antifa.  Requiring other people who do have kindness for others to pick up their wheelchairs they were thrown from and help them until the ambulance arrived.	NOT
95951	@USER please follow me and those beliw👍👍United we stand divided we fall. Let’s continue to help President Trump MAGA URL	NOT
81851	@USER @USER Who really listens to those post menapausal angry yentas except hardcore liberals and femanazis?	OFF
80034	@USER It's a testament to how fucked this world is...that she is free to spout all this bullshit and not be in jail or even being investigated for statutory rape.	OFF
42936	@USER I think gun control and progressive tax rates are unjust. Can i ignore them?	NOT
42320	@USER @USER @USER @USER Bridget that's another Crazy One! Absolutely correct! She is a Mess! and what she did to our President with the Head in her hand!  She should have gone to Jail for that! She is a MONSTER! URL	OFF
86479	@USER Gun control is not about guns. Gun control is about control.	NOT
75067	@USER Why don't you say he knew those emails were approved to be released.  He knew he could release them.  His grand standing got called out and his theatrics are unbecoming of a US Senator.  Call him out or you are FAKE news just like @USER calls you.	OFF
58600	@USER Shocking almost all liberals are crazy and insane since that Clinton witch lost they’ve become #unhinged #deranged  and a bunch of damn #crybabies stop acting like children and grow up	OFF
13310	"@USER @USER @USER @USER @USER @USER @USER @USER @USER Their old slogan was Make a Run For the Border"". Doesn't get more #antifa than that, comrade."""	NOT
47014	@USER @USER Nurse is valuable in his own end!?!? Have you watched him play? He rarely gets the puck out in first attempt. Also not all that spectacular defensively. Not worth what he is holding out for.	OFF
14621	&gt;&gt;&gt;---&gt;Simcoe mountain range she is Bruin : BUSTING.......#BearDown #hunting URL	NOT
80255	@USER @USER @USER *Extremistische Idee	NOT
71668	@USER I love you so much yoongi you are the reason  that  i could be happy all day .youre smile is  the most beautiful think that i ever see  in my  hold life 😍😘💜 URL	NOT
97985	Are WE anywhere in this? Am I REALLY just asking @USER @USER (I see #SlimShady EVERYWHERE in this lol) #TheGreatAwakening #Qanon #MAGA - Time to ALL wake up to OURSELVES! #TheStorm #WWG1WGA #JesusIsBack #GodIsGreat @USER URL	NOT
71927	#science #ecology #health #nature The Problem of the One and the Many in Gun Control URL URL	NOT
42012	@USER Liberals still support this joker?  Everyone smart is obviously a conservative.	NOT
85652	#fakenews #lyingnews @USER Liberals are losing their optimism. Soon they'll have to give up their welfare checks and food stamps and get a job. Conservatives are enjoying an optimism we haven't had in 30 years. URL	NOT
46709	@USER Establishment turd 💩! Conservatives have a much better memory than liberals!! We don’t have eyes full of hypocrisy blinding us!! URL	OFF
