ID	Text	label
29347	"@USER @USER @USER @USER @USER Apparently the free market"" narrative isn't convenient today.  I'm so tired of hearing about free markets from conservatives who then turn around and pick winners and losers in the market."""	NOT
51531	@USER I believe he asked people 2 vote out aishwarya bcos she is mentally unstable n has mood swings	OFF
19954	@USER @USER @USER As a kid of legal immigrants I can attest you are 100% correct. They follow the law to the letter in most cases because they worked so damn hard to get her legally they won’t do anything to risk their status. The illegals have contempt for our laws and pull the scams 24/7	OFF
58670	"@USER So she is using the feminist card as a excuse for her behavior in not getting what she wanted when the other competitor that she played was a A WOMAN"" who just was simply better than her today. Every woman in that room who applauded to that nonsense I feel sad for you."""	OFF
19664	@USER The truth hurts sometimes. It's not your fault. Just keep #MAGA	NOT
21763	@USER Funny shit	OFF
98501	@USER you and me both!! #chatterbox	NOT
15788	@USER there is a point where even liberals must question motives	NOT
38235	@USER @USER @USER you are a sexy perverse woman😍😍😍😋😋😋😉😉😈	OFF
83903	@USER He’s a disgrace to his party and all he claims to stand for. He’s not on the side of conservatives. He just wants to make a name for himself and anybody’s cost.	OFF
55825	@USER @USER @USER @USER They're trying.. It's called ANTIFA! 😒	NOT
24341	@USER @USER @USER @USER @USER @USER Oh and thanks for RTing my post!  #MAGA #KAG2018 yes we're gonna!	NOT
67852	@USER @USER @USER Okay violent liberal ANTIFA with your KKK hoods beating up strangers you know nothing about!	OFF
58125	NEVER. STOP. WINNING.  #QAnon #MAGA #WWG1WGA #Winning  @USER @USER @USER @USER @USER @USER @USER URL	NOT
44917	@USER Damaged Kerry’s non existent credibility. Seems a lot of Obama-Vomit Doofuses are coming out of the woodworks	NOT
45865	@USER @USER @USER Yeah sorry girl but he is right if you actually look up the history. They were created in LA to fight back against violence by Bloods/Crypts	NOT
37134	@USER Just the type of skilled migrant that the Liberals want to come to our wonderful country	NOT
10161	@USER @USER @USER @USER What are you doing Jeff?  Do you think following in McCain's footsteps is a good idea?  You will be known as a TRAITOR too. Walk away from the DemonRats RESISTANCE PARTY Liberals evilness.  Confirm Kavanaugh.	OFF
63466	@USER This is not a new tactic for the left..  This is actually their go to tactic they have used throughout the decades. This is a playbook right out the Nazi-socialist playbook..The democratic socialist are today's neo-nazis. Aka antifa. #TheGreatAwakening #MAGA #QAnon	OFF
53755	"@USER YUP.  Liberals (by which I mean fans of Liberal Democracy"") are all too happy to let everyone else around them die as long as they maintain a comfortable existence. It's a fucking disgrace.  We need to get the ball rolling on serious Socialist organizing if we are to survive."""	NOT
21472	@USER Republican-dominated Chamber of Commerce won't let him. Just like NRA ties his hands in any gun control. He'd like us to think he's in charge of everything.	NOT
19916	@USER You are the best. 💜	NOT
88220	@USER Becoming..... a woman?	NOT
37081	@USER I understand how regulations work. Do you understand government can’t control everything. Do you understand most of those regulations stopped business growth. Trump isn’t Politically correct i get that. But he is doing what’s right for America.	NOT
87754	@USER @USER So we should cater to Collins and Murkowski and only do what they approve. Abandon what conservatives want and then expect them to vote for you anyways. That is insanity.	NOT
65529	@USER Hold up this for real? Am I reading that right? Everything is free?	NOT
75309	@USER Fair &amp; square. Remember that when you’re thinking why! The laws are why. The people spoke and they will again URL	NOT
45589	@USER @USER Things had Become Easy For  Liberals During The Obama Administration (Liberals are Screaming: DAMN TRUTH I mean TRUMP)!	OFF
11048	@USER @USER @USER that sucks. Have plans?  you should team up with lemons!	OFF
47567	@USER @USER Make you not to vote republican	NOT
23779	@USER Just ask them how does having some of the toughest gun control laws working out for chicago	NOT
54694	@USER @USER Absolutely love Serena....however - the way she behaved was totally on her and the ref was within his rights...she is deflecting here by making it about women’s rights....	NOT
21762	@USER no  MAGA is true  Many  Are  Getting  Arrested  URL	NOT
75419	@USER Hey Spartacus you forget about admitting doing the same thing that you and the liberals are accusing Kavanaugh? Time for you to resign Spartacus. Or is this more of you living the liberal mantra of “do as we say not as we do “ URL	NOT
64899	@USER @USER It started when those with money realized their future dreams for business could NOW come true by seeing your ass was on the short list.	NOT
89064	@USER No wonder antifa wunderkind @USER wanted to work with you.	NOT
72561	@USER @USER He is an embarrassment	OFF
98077	@USER @USER @USER @USER @USER You get more like this guy with every hysterical tweet URL	NOT
29221	15 concert goers massacred in Missouri with 9mm Ruger P89. The NRA calls gun control research 'unethical'.	NOT
42375	Courageous!  👍👏👏  Now she'd better get out of there before she's charged with a hate crime.   #MAGA #BuildTheWall #LockThemAllUp  #FixIt URL	NOT
76395	@USER He is like a cheap plastic version of a real president.	NOT
26553	#lowemissions #bus #transport #Conservatives PM announces £106m funding for low-emission vehicles: URL	NOT
86453	@USER More than that how low she is👎	NOT
42202	@USER tell that to him. He is very perfectionist. I don’t think we will change that ever 😅	NOT
92369	@USER You are too kind sweetie x	NOT
46526	@USER @USER But you are still going to jail tho #Fredo URL	OFF
54160	@USER @USER I’ll toast to me #Hillary URL	NOT
66815	@USER @USER @USER @USER For a moment I thought you were about deaths  Sounded fucked up sick at first.	OFF
80502	@USER I can see how frustrating that is. Conservatives will always get more praise for humane policies because it isn't neccessarily expected of them.	NOT
96625	@USER He's just another JERK	NOT
33619	@USER @USER How about because he is useless?	NOT
59050	@USER So Antifa has turned against her?	NOT
60311	@USER @USER Oh she is doing that all by herself	NOT
15541	"@USER Hi! there is your unroll: Thread by @USER 1. OK. Something very strange is going on. Holton-Arms, the exclusive girls school of fraud Blasey […]"" #ChristineBlaseyFord #MAGA URL See you soon. 🤖"""	NOT
52905	.theresa_may: Today I can announce that new longer-term partnerships will be opened up to the most ambitious housing associations through a ground-breaking £2 billion initiative...the first time any government has offered housing associations such long-… URL	NOT
21422	@USER Can somebody please put him back in his coffin.	OFF
90080	@USER Stylistic nuances are trivial. U shud prioritise a level of discretion &amp; ambiguity that keeps ur adult life from being harmed by Leftist Elites &amp; their Antifa shocktroops	NOT
86094	@USER @USER I don’t think she needed any money to do this. I think she is so left wing that she thinks she is Joan of Arc. Now we have Spartacus and Joan....who’s next on the agenda?	NOT
85728	@USER If Gov't remains status quo we can Kiss our new found wealth goodbye! OPEN AND TRANSPARENT! NOTHING LESS! Thanks to @USER for having a spine! #MAGA #PURGE #Buildthewall #SundayFunday #NEWS #FAKENEWS #MEDIA #business @USER @USER #FOXNEWS @USER	NOT
25270	#RedWave a coming!! That's ok tho. No conservative will harm you b/c of your political ideals.  Cant say the same for liberals tho. Liberals can be vile and nasty to opposing views. URL	OFF
95056	@USER Cannibals liberal style.	NOT
29616	@USER Where is this persons gun control narrative? Certainly he must not believe in the second amendment!?!? 🤣	NOT
27787	@USER @USER I'll take Snowflake over MAGA lightweight any day of the week. Because I have standards.	NOT
72328	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER So you admit that you are a h1ndu?	NOT
12468	@USER We're so so pleased to hear that! You are very welcome.	NOT
95940	@USER its all about you ... trying to sell your stuff  don't worry that everything is going to shit politically   you must be Liberals	NOT
50211	@USER @USER Of course she is.	NOT
67075	@USER But we'll make it through this dark patch. History won't repeat itself. The evil of anti-Semitism can't count on the indifference and complicity that once killed millions. The good people of the UK and Europe will stand up for each other. You are important here. 2/2	NOT
29926	@USER @USER @USER Feel free to start with Antifa. 😉	NOT
71287	@USER He is following orders. Simple.	NOT
92277	@USER CONway say it louder for your fellow #MAGA Trumpkins because they are the horrible peiple insulting her! URL	OFF
28831	@USER poor triggered snowflake. #MAGA	OFF
39956	@USER I m pretty sure you are not too bad yourself...thanks for a lil bit of sweetness on this brutal world	NOT
39540	@USER @USER @USER @USER @USER @USER You are the racist. Serenas outburst and pure hate was the worst I've seen in tennis	NOT
20432	@USER @USER I don't know who she is 💀💀💀	NOT
64198	@USER @USER We need gun control😆 Liberals should not have access to guns. They are not mentally stable. This must stop😆	NOT
78296	#NoToKavanaugh  He'll REVERSE Roe vs Wade-women's rights He'll SUPPORT Special Interest He'll PARDON Trump if indicted He'll DESTROY American Healthcare Act-ACA He'll FAVOR the NRA &amp; STOP gun control He'll vote AGAINST LGBTQ rights He'll VIOLATE immigrants URL	OFF
52720	Kanye been cancel the moment he said slavery a choice and rock a maga hat #ImWithSnoop	OFF
32636	@USER 😂 a What? You are Better then a futanary Work! You are real!	NOT
50151	@USER All we ever hear from Hillary is beeching &amp; moaning.  Dang ! That witch never get tired of complaining!	OFF
70372	@USER @USER He was a drunk driver that wrecked and injured a person then fled the scene of the crime! Hit and run.. should fit right in with leftists socialists antifa democrats!	OFF
50519	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Nope.	NOT
90176	@USER @USER @USER That's the point you waffle faced nob goblin	NOT
27816	@USER @USER Do you know why this shameless muslim socialist is still so arrogant and believes in himself thst he thinks he is such a good politician? I’ll tell you why. So many “Stupid American Voters” per Gruber that are so gullible!	OFF
